caption_idx,caption,ground_truth_image,actual_rank_of_gt,gt_score,top1_score,score_gap,predicted_top3_images,predicted_top3_scores
4249,the little black and white dog is running in the sprinkler,3724718895_bd03f4a4dc.jpg,2,0.6565,0.7779,0.1214,"['3401902253_cd27e6d0fe.jpg', '3724718895_bd03f4a4dc.jpg', '2369248869_0266760c4a.jpg']","[0.7779, 0.6565, 0.6446]"
4250,there are many men racing on their bicycles,3726025663_e7d35d23f6.jpg,3,0.8067,0.8943,0.0877,"['2986671935_0c60bbb3fa.jpg', '2744600462_5804577296.jpg', '3726025663_e7d35d23f6.jpg']","[0.8943, 0.8838, 0.8067]"
4251,bikers participate in a race,3726025663_e7d35d23f6.jpg,3,0.8286,0.8743,0.0457,"['2986671935_0c60bbb3fa.jpg', '2744600462_5804577296.jpg', '3726025663_e7d35d23f6.jpg']","[0.8743, 0.8346, 0.8286]"
4252,bicycles in a race,3726025663_e7d35d23f6.jpg,3,0.8336,0.9195,0.0859,"['2744600462_5804577296.jpg', '2986671935_0c60bbb3fa.jpg', '3726025663_e7d35d23f6.jpg']","[0.9195, 0.8666, 0.8336]"
4253,a group of people ride in a race,3726025663_e7d35d23f6.jpg,2,0.8096,0.8723,0.0627,"['2986671935_0c60bbb3fa.jpg', '3726025663_e7d35d23f6.jpg', '2744600462_5804577296.jpg']","[0.8723, 0.8096, 0.7849]"
4254,a large group of bicycles riding their bikes,3726025663_e7d35d23f6.jpg,3,0.8357,0.9016,0.0659,"['2744600462_5804577296.jpg', '2986671935_0c60bbb3fa.jpg', '3726025663_e7d35d23f6.jpg']","[0.9016, 0.8798, 0.8357]"
4258,two old people sitting in chairs talking in front of a hill,3726120436_740bda8416.jpg,10,0.5231,0.7124,0.1894,"['3108378861_d2214d971e.jpg', '3091962081_194f2f3bd4.jpg', '2525666287_638ab5e784.jpg']","[0.7124, 0.6784, 0.6258]"
4260,the man in the bright colored shirt is balancing a knife on his arm,3726700898_c50494b8bd.jpg,-1,0.5953,0.6883,0.093,"['2856700531_312528eea4.jpg', '1418019748_51c7d59c11.jpg', '3613005134_bb7f304da1.jpg']","[0.6883, 0.6859, 0.6786]"
4261,a man is tossing a knife in the air while another man stands nearby,3726700898_c50494b8bd.jpg,-1,0.3993,0.6573,0.258,"['518789868_8895ef8792.jpg', '3438858409_136345fa07.jpg', '136639119_6040b00946.jpg']","[0.6573, 0.6439, 0.6425]"
4262,a young man shows off a knife trick to another,3726700898_c50494b8bd.jpg,-1,0.5628,0.7282,0.1654,"['3630332976_fdba22c50b.jpg', '350443876_c9769f5734.jpg', '3318995586_c2bc50b92e.jpg']","[0.7282, 0.7134, 0.7123]"
4263,a man balances a knife on his arm as another man watches,3726700898_c50494b8bd.jpg,-1,0.5316,0.7256,0.1941,"['3649307685_60c1294d2a.jpg', '2891240104_6755281868.jpg', '3438858409_136345fa07.jpg']","[0.7256, 0.6677, 0.6617]"
4264,a man has a knife on his arm and another man is watching,3726700898_c50494b8bd.jpg,-1,0.4972,0.758,0.2609,"['2551344688_17a12a6948.jpg', '2891240104_6755281868.jpg', '3640109324_3ce89e4d1a.jpg']","[0.758, 0.7479, 0.6901]"
4266,a biker is riding down the stairs on his bike at night,3729405438_6e79077ab2.jpg,2,0.7713,0.851,0.0797,"['3476451861_5b9c9ce191.jpg', '3729405438_6e79077ab2.jpg', '486917990_72bd4069af.jpg']","[0.851, 0.7713, 0.6339]"
4270,a man stands near a wall and smokes a cigarette,374103842_17873ce505.jpg,2,0.6506,0.6728,0.0222,"['1414820925_3504c394e1.jpg', '374103842_17873ce505.jpg', '2676648667_cb055b4fc6.jpg']","[0.6728, 0.6506, 0.6407]"
4271,a man in black smokes a cigarette in a basement,374103842_17873ce505.jpg,5,0.6452,0.7118,0.0666,"['3310067561_b92017acab.jpg', '2437266971_b91a8f9a00.jpg', '1414820925_3504c394e1.jpg']","[0.7118, 0.709, 0.7051]"
4273,a man dressed in black is smoking a cigarette,374103842_17873ce505.jpg,4,0.6248,0.7052,0.0805,"['3310067561_b92017acab.jpg', '1414820925_3504c394e1.jpg', '1057210460_09c6f4c6c1.jpg']","[0.7052, 0.7049, 0.6671]"
4275,a girl dressed in black is posing for the camera,374124237_51f62b6937.jpg,-1,0.4857,0.7767,0.291,"['2721656220_5f4cda8bc1.jpg', '1527297882_dededc7891.jpg', '3627011534_485f667b10.jpg']","[0.7767, 0.7091, 0.6868]"
4276,a woman dressed in black,374124237_51f62b6937.jpg,-1,0.3485,0.6303,0.2818,"['1527297882_dededc7891.jpg', '2676184321_858eff416b.jpg', '433855742_c2a6fda763.jpg']","[0.6303, 0.629, 0.6187]"
4277,a woman in black clothes with one leg up,374124237_51f62b6937.jpg,-1,0.3351,0.6832,0.348,"['2204550058_2707d92338.jpg', '2061354254_faa5bd294b.jpg', '3564385317_1bf5094068.jpg']","[0.6832, 0.6713, 0.6063]"
4278,a woman in black leggings and beige cowboy boots,374124237_51f62b6937.jpg,-1,0.1186,0.6859,0.5673,"['551664516_78a5131dc4.jpg', '440184957_267f3f3a2b.jpg', '2328616978_fb21be2b87.jpg']","[0.6859, 0.6001, 0.5986]"
4279,a woman is propping her leg up revealing cleavage a great tatoo and some kicking boots,374124237_51f62b6937.jpg,-1,0.2275,0.7787,0.5512,"['2061354254_faa5bd294b.jpg', '514222303_cb98584536.jpg', '3442978981_53bf1f45f3.jpg']","[0.7787, 0.6862, 0.6205]"
4280,the boy wearing the green shirt is climbing on a blue inflatable,3741827382_71e93298d0.jpg,-1,0.4268,0.7405,0.3136,"['2597737483_6518a230e4.jpg', '3317960829_78bbfafbb6.jpg', '2988244398_5da7012fce.jpg']","[0.7405, 0.7144, 0.6879]"
4281,a young boy plays in front of a blue object,3741827382_71e93298d0.jpg,-1,0.3949,0.8234,0.4285,"['543264612_c53cc163b4.jpg', '1427391496_ea512cbe7f.jpg', '2212472643_80238475b5.jpg']","[0.8234, 0.7375, 0.7224]"
4283,a boy in a green shirt above something blue,3741827382_71e93298d0.jpg,6,0.6183,0.7186,0.1003,"['3612249030_e2829ffa31.jpg', '2341254813_c53a5ef27a.jpg', '2267819545_446c5a3e18.jpg']","[0.7186, 0.6795, 0.6707]"
4285,three girls do back flips and cartwheels in the surf,3747543364_bf5b548527.jpg,5,0.6005,0.738,0.1375,"['2257294002_0073263c54.jpg', '2830869109_c4e403eae6.jpg', '2335428699_4eba9b6245.jpg']","[0.738, 0.7053, 0.6249]"
4286,three girls do handstands at the beach,3747543364_bf5b548527.jpg,4,0.5835,0.7177,0.1343,"['2257294002_0073263c54.jpg', '2335428699_4eba9b6245.jpg', '3688858505_e8afd1475d.jpg']","[0.7177, 0.6539, 0.6142]"
4287,three girls doing back flips on the beach,3747543364_bf5b548527.jpg,3,0.6489,0.6678,0.0189,"['2830869109_c4e403eae6.jpg', '3415287719_3c776f370e.jpg', '3747543364_bf5b548527.jpg']","[0.6678, 0.6503, 0.6489]"
4288,three little girls cartwheel in the ocean,3747543364_bf5b548527.jpg,2,0.704,0.7113,0.0073,"['2911245290_b2c79f328a.jpg', '3747543364_bf5b548527.jpg', '3041689520_c481bdb20e.jpg']","[0.7113, 0.704, 0.6146]"
4290,boy in a blue shirt riding on a toy,3751594676_edfbfa0688.jpg,-1,0.493,0.6864,0.1933,"['964197865_0133acaeb4.jpg', '2372572028_53b76104a9.jpg', '2556392380_ee57514233.jpg']","[0.6864, 0.6724, 0.6039]"
4291,a toddler with a look of fear on his face is on playground equipment,3751594676_edfbfa0688.jpg,-1,0.3587,0.772,0.4133,"['2556392380_ee57514233.jpg', '2358554995_54ed3baa83.jpg', '1539166395_0cdc0accee.jpg']","[0.772, 0.7452, 0.7026]"
4292,a little boy is playing on a playground rocking toy,3751594676_edfbfa0688.jpg,-1,0.516,0.718,0.2019,"['964197865_0133acaeb4.jpg', '2381613738_d8d2012e3c.jpg', '3317960829_78bbfafbb6.jpg']","[0.718, 0.7028, 0.5821]"
4293,a blond toddler wearing a blue sweater riding on a wooden toy,3751594676_edfbfa0688.jpg,8,0.6174,0.8291,0.2118,"['964197865_0133acaeb4.jpg', '1539166395_0cdc0accee.jpg', '2358554995_54ed3baa83.jpg']","[0.8291, 0.7216, 0.7052]"
4294,a child in blue and yellow clothing is clinging to playground equipment with an adult nearby,3751594676_edfbfa0688.jpg,-1,0.3279,0.7038,0.3759,"['2556392380_ee57514233.jpg', '2647049174_0fb47cee2e.jpg', '964197865_0133acaeb4.jpg']","[0.7038, 0.6788, 0.6666]"
4295,a baby girl in an orange dress gets wet as she stands next to a water sprinkler,3767841911_6678052eb6.jpg,-1,0.4503,0.6732,0.223,"['1308472581_9961782889.jpg', '2594459477_8ca0121a9a.jpg', '1299459550_1fd5594fa2.jpg']","[0.6732, 0.6247, 0.6225]"
4296,a blonde toddler wearing an orange dress is wet and standing beside a sprinkler in a yard,3767841911_6678052eb6.jpg,8,0.5817,0.7385,0.1568,"['1308472581_9961782889.jpg', '2685752892_9d5cd7f274.jpg', '2505360288_c972bd29c4.jpg']","[0.7385, 0.6767, 0.6419]"
4297,a child in a dress is looking at a sprinkler,3767841911_6678052eb6.jpg,-1,0.4989,0.6207,0.1218,"['2903617548_d3e38d7f88.jpg', '1308472581_9961782889.jpg', '2594459477_8ca0121a9a.jpg']","[0.6207, 0.6183, 0.6046]"
4298,a little girl in an orange dress is running through the sprinkler in the yard,3767841911_6678052eb6.jpg,9,0.5634,0.8158,0.2524,"['2594459477_8ca0121a9a.jpg', '2592019072_a6c0090da4.jpg', '1095476286_87d4f8664e.jpg']","[0.8158, 0.6696, 0.6603]"
4299,on wet grass little blond girl in orange dress plays in sprinkler,3767841911_6678052eb6.jpg,-1,0.5332,0.7695,0.2364,"['2594459477_8ca0121a9a.jpg', '2592019072_a6c0090da4.jpg', '2747714500_49476225c6.jpg']","[0.7695, 0.6417, 0.6335]"
4305,a white dog and two black dogs playing,382090166_be2c2c63e1.jpg,3,0.7898,0.8286,0.0388,"['2545192257_142fe9e2de.jpg', '351876121_c7c0221928.jpg', '382090166_be2c2c63e1.jpg']","[0.8286, 0.7965, 0.7898]"
4306,a white poodle and 2 black poodles are playing on the grass,382090166_be2c2c63e1.jpg,-1,0.5244,0.6878,0.1635,"['2095444126_201ff9f222.jpg', '3415809168_af9dabdba5.jpg', '3132619510_7dfc947d25.jpg']","[0.6878, 0.6631, 0.6595]"
4307,a white poodle and two black poodles are playing in the grass on an autumn day,382090166_be2c2c63e1.jpg,5,0.6264,0.7417,0.1153,"['3415809168_af9dabdba5.jpg', '2428275562_4bde2bc5ea.jpg', '2095444126_201ff9f222.jpg']","[0.7417, 0.6756, 0.636]"
4308,a white poodle is climbing over a black poodle who is in turn climbing over another black poodle,382090166_be2c2c63e1.jpg,-1,0.4698,0.6529,0.1831,"['2444339090_bf7b3211f4.jpg', '251056963_c8b67f0107.jpg', '2095444126_201ff9f222.jpg']","[0.6529, 0.6351, 0.6339]"
4309,two black dogs and one white dog interact,382090166_be2c2c63e1.jpg,2,0.8356,0.8587,0.0231,"['2545192257_142fe9e2de.jpg', '382090166_be2c2c63e1.jpg', '351876121_c7c0221928.jpg']","[0.8587, 0.8356, 0.6977]"
4310,two girls with baseball caps are eating a snack outside,389643437_9a9830a3ba.jpg,6,0.6031,0.7252,0.1221,"['3134341610_3c55e373a7.jpg', '3638783842_af08dbb518.jpg', '3184031654_34b5c4ffe1.jpg']","[0.7252, 0.6937, 0.6788]"
4311,two girls sitting in the grass wearing hats eat snacks,389643437_9a9830a3ba.jpg,3,0.6459,0.7333,0.0874,"['3035118753_69287079dc.jpg', '3184031654_34b5c4ffe1.jpg', '389643437_9a9830a3ba.jpg']","[0.7333, 0.6463, 0.6459]"
4312,two children taking in a snack,389643437_9a9830a3ba.jpg,-1,0.2818,0.7345,0.4528,"['3079787482_0757e9d167.jpg', '799431781_65dc312afc.jpg', '979383193_0a542a059d.jpg']","[0.7345, 0.6865, 0.6808]"
4313,a girl in a white cap eats a slice of fruit next to a girl in a blue cap who is eating chocolate,389643437_9a9830a3ba.jpg,-1,0.4981,0.7258,0.2276,"['3035118753_69287079dc.jpg', '3638783842_af08dbb518.jpg', '3437273677_47d4462974.jpg']","[0.7258, 0.7138, 0.712]"
4314,one young girl eats fruit while another eats chocolate,389643437_9a9830a3ba.jpg,-1,0.527,0.7301,0.2031,"['3035118753_69287079dc.jpg', '2337809114_899ba61330.jpg', '3437273677_47d4462974.jpg']","[0.7301, 0.6955, 0.6666]"
4315,a man walking a small white and a big white dog on leashes,397547349_1fd14b95af.jpg,2,0.6737,0.7043,0.0306,"['255330891_86d65dfdbf.jpg', '397547349_1fd14b95af.jpg', '2865376471_43c5e6b941.jpg']","[0.7043, 0.6737, 0.6591]"
4316,a man walking down a sidewalk with 2 dogs on leashes,397547349_1fd14b95af.jpg,2,0.7066,0.7133,0.0067,"['2865376471_43c5e6b941.jpg', '397547349_1fd14b95af.jpg', '3353278454_2f3a4d0bbc.jpg']","[0.7133, 0.7066, 0.6879]"
4319,a man walks two dogs on leashes down the street,397547349_1fd14b95af.jpg,2,0.7091,0.7314,0.0223,"['2865376471_43c5e6b941.jpg', '397547349_1fd14b95af.jpg', '256444892_efcb3bd824.jpg']","[0.7314, 0.7091, 0.6956]"
4320,two people sitting together on a subway listening to earphones,397601572_9587a39291.jpg,5,0.6358,0.8036,0.1678,"['1332208215_fa824f6659.jpg', '403678611_73978faed7.jpg', '2525666287_638ab5e784.jpg']","[0.8036, 0.7615, 0.7083]"
4321,two men on a busy subway seen from behind,397601572_9587a39291.jpg,5,0.5596,0.6368,0.0771,"['3353278454_2f3a4d0bbc.jpg', '3084018061_df66d98325.jpg', '2525666287_638ab5e784.jpg']","[0.6368, 0.5994, 0.5993]"
4322,the backs of the heads of two men that are plugging their ears while riding the subway,397601572_9587a39291.jpg,-1,0.4099,0.7667,0.3567,"['2526585002_10987a63f3.jpg', '3640329164_20cb245fd5.jpg', '3155400369_69e3d6d70f.jpg']","[0.7667, 0.7502, 0.633]"
4324,two guys are sharing headphones and are listening to music on a subway,397601572_9587a39291.jpg,-1,0.4572,0.6022,0.145,"['3619232550_0b1e1fd4e4.jpg', '3105929913_94a6882e25.jpg', '3091962081_194f2f3bd4.jpg']","[0.6022, 0.598, 0.5948]"
4325,a brown dog carries something in his mouth while walking through snow,400562847_e15aba0aac.jpg,-1,0.5691,0.8405,0.2715,"['421808539_57abee6d55.jpg', '3338291921_fe7ae0c8f8.jpg', '2327088022_478dbd2c17.jpg']","[0.8405, 0.7537, 0.7032]"
4326,a darkcolored dog walking across snow with something in its mouth,400562847_e15aba0aac.jpg,-1,0.6252,0.7033,0.0781,"['3257277774_aba333a94c.jpg', '2095078658_c14ba89bc2.jpg', '2335619125_2e2034f2c3.jpg']","[0.7033, 0.7004, 0.6946]"
4327,a dog carries an object in the snow,400562847_e15aba0aac.jpg,4,0.7091,0.7565,0.0474,"['2335619125_2e2034f2c3.jpg', '2095078658_c14ba89bc2.jpg', '3266306177_7994dc2865.jpg']","[0.7565, 0.7438, 0.723]"
4328,a dog walks through the snow while blindfolded carrying something in his mouth,400562847_e15aba0aac.jpg,6,0.6305,0.792,0.1615,"['3338291921_fe7ae0c8f8.jpg', '336551609_1385ab139e.jpg', '3266306177_7994dc2865.jpg']","[0.792, 0.689, 0.6742]"
4329,the brown dog has an object in his mouth,400562847_e15aba0aac.jpg,-1,0.1731,0.7694,0.5963,"['3559781965_d4ec00e506.jpg', '724702877_f2a938766b.jpg', '516214924_c2a4364cb3.jpg']","[0.7694, 0.7268, 0.6796]"
4330,the man reading a magazine is sitting in the large room,403678611_73978faed7.jpg,3,0.6889,0.7396,0.0507,"['3066338314_2c3fb731d1.jpg', '2046222127_a6f300e202.jpg', '403678611_73978faed7.jpg']","[0.7396, 0.6917, 0.6889]"
4331,a man with a hat sits in a booth and reads,403678611_73978faed7.jpg,8,0.5664,0.8811,0.3147,"['358607894_5abb1250d3.jpg', '2837640996_0183db8d93.jpg', '942399470_6132d3e5d2.jpg']","[0.8811, 0.7015, 0.6786]"
4332,a man with a black hat and black beard is reading a magazine sitting on a blue bench,403678611_73978faed7.jpg,-1,0.4613,0.7366,0.2753,"['358607894_5abb1250d3.jpg', '3091962081_194f2f3bd4.jpg', '2837640996_0183db8d93.jpg']","[0.7366, 0.7119, 0.6743]"
4333,a man in a cap with a goatee leans against the window and reads a magazine,403678611_73978faed7.jpg,-1,0.3506,0.6965,0.3459,"['1429723917_6af585e4c0.jpg', '2924884899_f512c84332.jpg', '1418019748_51c7d59c11.jpg']","[0.6965, 0.6718, 0.6491]"
4334,a man sitting on an empty train,403678611_73978faed7.jpg,3,0.7238,0.8176,0.0939,"['2046222127_a6f300e202.jpg', '397601572_9587a39291.jpg', '403678611_73978faed7.jpg']","[0.8176, 0.7651, 0.7238]"
4335,a black and brown dog runs through the snow next to some trees,410422753_de506155fa.jpg,2,0.9303,0.9336,0.0034,"['2095078658_c14ba89bc2.jpg', '410422753_de506155fa.jpg', '2335619125_2e2034f2c3.jpg']","[0.9336, 0.9303, 0.8009]"
4336,a dog in the snow,410422753_de506155fa.jpg,7,0.5886,0.913,0.3244,"['421808539_57abee6d55.jpg', '3338291921_fe7ae0c8f8.jpg', '336551609_1385ab139e.jpg']","[0.913, 0.8523, 0.7131]"
4337,a dog is running in the snow,410422753_de506155fa.jpg,3,0.7072,0.8938,0.1865,"['2095078658_c14ba89bc2.jpg', '2115631346_9585a479b0.jpg', '410422753_de506155fa.jpg']","[0.8938, 0.7794, 0.7072]"
4338,a dog runs through the snow,410422753_de506155fa.jpg,5,0.7454,0.9209,0.1755,"['2095078658_c14ba89bc2.jpg', '421808539_57abee6d55.jpg', '2115631346_9585a479b0.jpg']","[0.9209, 0.8351, 0.7795]"
4339,a dog with a shiny dog tags changes course of his stride,410422753_de506155fa.jpg,-1,0.2331,0.6579,0.4248,"['2555535057_007501dae5.jpg', '397547349_1fd14b95af.jpg', '245252561_4f20f1c89e.jpg']","[0.6579, 0.6399, 0.6336]"
4340,two dogs play with a tennis ball in the snow,412101267_7257e6d8c0.jpg,2,0.6447,0.6499,0.0052,"['1287931016_fb015e2e10.jpg', '412101267_7257e6d8c0.jpg', '3338217927_3c5cf3f7c6.jpg']","[0.6499, 0.6447, 0.6208]"
4341,two dogs playing with a ball in the snow,412101267_7257e6d8c0.jpg,3,0.6232,0.6534,0.0302,"['1287931016_fb015e2e10.jpg', '3266306177_7994dc2865.jpg', '412101267_7257e6d8c0.jpg']","[0.6534, 0.6402, 0.6232]"
4344,two dogs one with a tennis ball in his mouth play together in the snow,412101267_7257e6d8c0.jpg,6,0.5763,0.6815,0.1052,"['1129704496_4a61441f2c.jpg', '3266306177_7994dc2865.jpg', '684375286_09cc1aa778.jpg']","[0.6815, 0.6384, 0.5956]"
4345,a group camps in a desolate area,413737417_b0a8b445e9.jpg,3,0.6535,0.7285,0.075,"['3295680663_af21ea648b.jpg', '3638374272_444f5e0457.jpg', '413737417_b0a8b445e9.jpg']","[0.7285, 0.6797, 0.6535]"
4347,a small group of people stands in a rocky field surrounded by camping equipment and patches of snow,413737417_b0a8b445e9.jpg,-1,0.6114,0.7653,0.154,"['530888330_a18343e38d.jpg', '3229821595_77ace81c6b.jpg', '530661899_94655d7d0e.jpg']","[0.7653, 0.7414, 0.7313]"
4348,people with camping equipment on rocky ground,413737417_b0a8b445e9.jpg,2,0.7435,0.7925,0.049,"['3340575518_137ce2695f.jpg', '413737417_b0a8b445e9.jpg', '319870744_0e0138d205.jpg']","[0.7925, 0.7435, 0.6935]"
4349,three cold men set down their supplies in a ditch,413737417_b0a8b445e9.jpg,2,0.6339,0.8004,0.1665,"['561179884_8b6b925ef9.jpg', '413737417_b0a8b445e9.jpg', '492341908_1ef53be265.jpg']","[0.8004, 0.6339, 0.6087]"
4350,an adult wearing a harness climbs in a rocky area,415793623_6c1225ae27.jpg,-1,0.5213,0.8195,0.2982,"['2480832276_fa55480ecb.jpg', '1247181182_35cabd76f3.jpg', '111537222_07e56d5a30.jpg']","[0.8195, 0.687, 0.6865]"
4351,person in blue shirt scales wall,415793623_6c1225ae27.jpg,5,0.6725,0.7304,0.0579,"['486917990_72bd4069af.jpg', '3106340185_80d0cb770a.jpg', '540604040_bec822c144.jpg']","[0.7304, 0.701, 0.6933]"
4352,a middle aged woman climbs a mountain,415793623_6c1225ae27.jpg,-1,0.4755,0.6822,0.2067,"['236095031_5cb17dc54a.jpg', '136639119_6040b00946.jpg', '2623560640_0445c9a138.jpg']","[0.6822, 0.673, 0.6713]"
4356,a small white dog is running across a grassy field,416106657_cab2a107a5.jpg,-1,0.6636,0.8757,0.2121,"['2867699650_e6ddb540de.jpg', '2857609295_16aaa85293.jpg', '3271084924_4778d556cc.jpg']","[0.8757, 0.7861, 0.7709]"
4357,a white dog runs in the grass,416106657_cab2a107a5.jpg,7,0.7045,0.9505,0.246,"['2867699650_e6ddb540de.jpg', '2543247940_083f1b7969.jpg', '512101751_05a6d93e19.jpg']","[0.9505, 0.8254, 0.7389]"
4358,a white dog wearing a red harness runs though the woods,416106657_cab2a107a5.jpg,4,0.6818,0.7716,0.0897,"['2867699650_e6ddb540de.jpg', '2444339090_bf7b3211f4.jpg', '1932161768_996eadac87.jpg']","[0.7716, 0.7459, 0.6867]"
4359,the little white dog wearing the red collar is running in the grass,416106657_cab2a107a5.jpg,10,0.6665,0.8178,0.1514,"['2543247940_083f1b7969.jpg', '2867699650_e6ddb540de.jpg', '2584412512_6767593f24.jpg']","[0.8178, 0.8172, 0.7481]"
4360,a mostly nude man standing on a stool while a family of 5 look at him questioningly,416788726_5b4eb1466e.jpg,-1,0.3451,0.7049,0.3598,"['3673970325_4e025069e9.jpg', '58368365_03ed3e5bdf.jpg', '181777261_84c48b31cb.jpg']","[0.7049, 0.679, 0.6646]"
4361,a man in a small bathing suit standing on a stool at a tourist location,416788726_5b4eb1466e.jpg,-1,0.4138,0.7928,0.3791,"['506882688_b37d549593.jpg', '1095476286_87d4f8664e.jpg', '3353278454_2f3a4d0bbc.jpg']","[0.7928, 0.6383, 0.6359]"
4363,a family of five is watching a performer standing on a stepstool,416788726_5b4eb1466e.jpg,-1,0.3806,0.7779,0.3973,"['3565598162_56044bc2f7.jpg', '3280052365_c4644bf0a5.jpg', '3328535573_33c3cd5b59.jpg']","[0.7779, 0.6834, 0.6744]"
4364,a group of people watch a man standing on a stool dressed in a thong,416788726_5b4eb1466e.jpg,-1,0.2309,0.7245,0.4936,"['3433470650_a8b1c27173.jpg', '2718376488_3c62f7642c.jpg', '2328616978_fb21be2b87.jpg']","[0.7245, 0.694, 0.6509]"
4366,a brown puppy walking through the snow,421808539_57abee6d55.jpg,2,0.7648,0.8067,0.0419,"['341430859_4519802e8f.jpg', '421808539_57abee6d55.jpg', '2095078658_c14ba89bc2.jpg']","[0.8067, 0.7648, 0.6417]"
4367,a dog looks curious at adventures lying ahead in the snow,421808539_57abee6d55.jpg,-1,0.3033,0.6568,0.3534,"['3014080715_f4f0dbb56e.jpg', '1287931016_fb015e2e10.jpg', '1655781989_b15ab4cbff.jpg']","[0.6568, 0.6489, 0.6166]"
4368,a dog walking in the snow,421808539_57abee6d55.jpg,3,0.6935,0.8417,0.1483,"['341430859_4519802e8f.jpg', '2194494220_bb2178832c.jpg', '421808539_57abee6d55.jpg']","[0.8417, 0.7216, 0.6935]"
4369,a yellow puppy walking through the snow,421808539_57abee6d55.jpg,4,0.6397,0.8212,0.1815,"['341430859_4519802e8f.jpg', '3435035138_af32890a4c.jpg', '3014080715_f4f0dbb56e.jpg']","[0.8212, 0.6635, 0.6459]"
