caption_idx,caption,ground_truth_image,actual_rank_of_gt,gt_score,top1_score,score_gap,predicted_top3_images,predicted_top3_scores
4511,a dog follows another dog around the corner but looks back,460935487_75b2da7854.jpg,5,0.6495,0.7319,0.0824,"['522486784_978021d537.jpg', '2427558437_3e839056d7.jpg', '909808296_23c427022d.jpg']","[0.7319, 0.7285, 0.673]"
4512,a dog is turns back toward the camera near some potted plants,460935487_75b2da7854.jpg,-1,0.5249,0.6397,0.1147,"['1745110280_0cbff5e273.jpg', '1969573381_5ecfae4c80.jpg', '2490365757_b869282cb3.jpg']","[0.6397, 0.6297, 0.6192]"
4513,a dog turning to look at the camera,460935487_75b2da7854.jpg,-1,0.5197,0.7908,0.2712,"['3383491811_fd9d3a891d.jpg', '2949353587_64c54e9589.jpg', '3228069008_edb2961fc4.jpg']","[0.7908, 0.7466, 0.6913]"
4515,people sit a tables while a man speaks with a microphone,465859490_b077219424.jpg,-1,0.344,0.7402,0.3962,"['3084018061_df66d98325.jpg', '3351667846_ac43118ae5.jpg', '3066338314_2c3fb731d1.jpg']","[0.7402, 0.7285, 0.7222]"
4516,a woman at a table looking down,465859490_b077219424.jpg,-1,0.4406,0.6596,0.2191,"['374124237_51f62b6937.jpg', '2602258549_7401a3cdae.jpg', '3178599352_c57fdebcd2.jpg']","[0.6596, 0.6067, 0.5744]"
4517,a man holds a microphone and speaks as a group of seated people watch and one woman looks down,465859490_b077219424.jpg,-1,0.2529,0.6998,0.4469,"['2602258549_7401a3cdae.jpg', '3631474374_e40764d153.jpg', '3114944484_28b5bb9842.jpg']","[0.6998, 0.6315, 0.5878]"
4518,a group of people are listening to a man with a moustache speak into a microphone,465859490_b077219424.jpg,-1,0.0025,0.6224,0.6198,"['325005410_e1ff5041b5.jpg', '3305767464_d64a336f60.jpg', '3631474374_e40764d153.jpg']","[0.6224, 0.5688, 0.5502]"
4519,a lady with brown hair sitting at a table while someone speaks on a microphone in the background,465859490_b077219424.jpg,-1,0.4267,0.7775,0.3508,"['2602258549_7401a3cdae.jpg', '374124237_51f62b6937.jpg', '3213395965_2a823c6865.jpg']","[0.7775, 0.6497, 0.5979]"
4520,a man climbing a sheer rock wall,466956675_a2fb6bf901.jpg,5,0.7148,0.8299,0.1151,"['415793623_6c1225ae27.jpg', '236095031_5cb17dc54a.jpg', '486917990_72bd4069af.jpg']","[0.8299, 0.8134, 0.7624]"
4521,a person climbing a large mountainside,466956675_a2fb6bf901.jpg,2,0.764,0.7967,0.0327,"['1247181182_35cabd76f3.jpg', '466956675_a2fb6bf901.jpg', '236095031_5cb17dc54a.jpg']","[0.7967, 0.764, 0.756]"
4522,a person climbs up a rock face,466956675_a2fb6bf901.jpg,2,0.791,0.8635,0.0726,"['236095031_5cb17dc54a.jpg', '466956675_a2fb6bf901.jpg', '415793623_6c1225ae27.jpg']","[0.8635, 0.791, 0.7826]"
4523,a rock climber,466956675_a2fb6bf901.jpg,3,0.8306,0.8829,0.0524,"['236095031_5cb17dc54a.jpg', '415793623_6c1225ae27.jpg', '466956675_a2fb6bf901.jpg']","[0.8829, 0.8472, 0.8306]"
4524,a climber ascending a mountain,466956675_a2fb6bf901.jpg,2,0.7256,0.7914,0.0658,"['1247181182_35cabd76f3.jpg', '466956675_a2fb6bf901.jpg', '236095031_5cb17dc54a.jpg']","[0.7914, 0.7256, 0.7154]"
4525,two dogs are sniffing at the ground with their tails in the air,467858872_f3431df682.jpg,-1,0.4973,0.7364,0.2391,"['2427558437_3e839056d7.jpg', '424506167_01f365726b.jpg', '909808296_23c427022d.jpg']","[0.7364, 0.6356, 0.62]"
4526,two dogs are shown with only their tails and backsides as they dig in the dirt,467858872_f3431df682.jpg,5,0.5621,0.6194,0.0573,"['2434006663_207a284cec.jpg', '453756106_711c20471a.jpg', '2427558437_3e839056d7.jpg']","[0.6194, 0.5929, 0.5916]"
4527,two dogs with their heads down a hole and their tails are sticking straight up,467858872_f3431df682.jpg,9,0.513,0.6058,0.0927,"['3494345896_dd6b32cfa3.jpg', '2427558437_3e839056d7.jpg', '2768972186_92787cd523.jpg']","[0.6058, 0.5906, 0.5803]"
4528,two dogs are bending over and looking down into a ditch to investigate,467858872_f3431df682.jpg,-1,0.3757,0.6507,0.275,"['909808296_23c427022d.jpg', '522486784_978021d537.jpg', '2427558437_3e839056d7.jpg']","[0.6507, 0.6081, 0.6026]"
4529,two dogs are digging under a large rock with their bottoms to the camera,467858872_f3431df682.jpg,-1,0.4085,0.6503,0.2418,"['534056823_0752303702.jpg', '3494345896_dd6b32cfa3.jpg', '2768972186_92787cd523.jpg']","[0.6503, 0.573, 0.5631]"
4530,the man and woman sitting on a bench are kissing,468918320_9c275b877f.jpg,7,0.5296,0.6152,0.0857,"['3321516504_5ee97771cb.jpg', '3399944164_ec24123945.jpg', '191003287_2915c11d8e.jpg']","[0.6152, 0.5803, 0.5802]"
4531,the girl and boy are kissing whilst sitting on a wooden bench,468918320_9c275b877f.jpg,4,0.6077,0.7194,0.1117,"['2622517932_57c52c376f.jpg', '3550276904_19de3561c5.jpg', '3321516504_5ee97771cb.jpg']","[0.7194, 0.6436, 0.6419]"
4533,a young man and woman sitting on a bench outside are kissing,468918320_9c275b877f.jpg,2,0.5905,0.6404,0.05,"['191003287_2915c11d8e.jpg', '468918320_9c275b877f.jpg', '3399944164_ec24123945.jpg']","[0.6404, 0.5905, 0.58]"
4534,couple is making out on a park bench in public,468918320_9c275b877f.jpg,3,0.5673,0.62,0.0527,"['3091962081_194f2f3bd4.jpg', '2565350330_c7f305e7f7.jpg', '468918320_9c275b877f.jpg']","[0.62, 0.5763, 0.5673]"
4535,a couple of people sit in chairs in a waiting room lit in sunlight,469617651_278e586e46.jpg,-1,0.4683,0.6839,0.2157,"['3319338707_892ae2a660.jpg', '2602258549_7401a3cdae.jpg', '465859490_b077219424.jpg']","[0.6839, 0.6473, 0.6453]"
4537,people wait in chairs one person has their shoe off,469617651_278e586e46.jpg,-1,0.3275,0.6162,0.2888,"['310213587_778fe8fb5b.jpg', '2525666287_638ab5e784.jpg', '239453674_0df7767208.jpg']","[0.6162, 0.562, 0.522]"
4538,photo of an inside of a place with chairs and people sitting in them,469617651_278e586e46.jpg,3,0.6125,0.6189,0.0065,"['3319338707_892ae2a660.jpg', '2602258549_7401a3cdae.jpg', '469617651_278e586e46.jpg']","[0.6189, 0.613, 0.6125]"
4539,some people are sitting in seats under a white framed glass canopy,469617651_278e586e46.jpg,2,0.6357,0.6419,0.0061,"['3319338707_892ae2a660.jpg', '469617651_278e586e46.jpg', '3480052428_c034b98a08.jpg']","[0.6419, 0.6357, 0.5609]"
4540,a man and a woman standing with a group of spectators,470887791_86d5a08a38.jpg,5,0.5903,0.6569,0.0666,"['2622971954_59f192922d.jpg', '1303727066_23d0f6ed43.jpg', '3627676364_1dc9294ec5.jpg']","[0.6569, 0.6423, 0.6148]"
4542,a man holding flag and a woman behind a railing,470887791_86d5a08a38.jpg,-1,0.3346,0.5652,0.2306,"['530661899_94655d7d0e.jpg', '181777261_84c48b31cb.jpg', '2603792708_18a97bac97.jpg']","[0.5652, 0.4909, 0.4819]"
4543,an elder man in a white shirt and cap waves a flag as a group of people stand behind him,470887791_86d5a08a38.jpg,9,0.5239,0.6124,0.0885,"['3433470650_a8b1c27173.jpg', '181777261_84c48b31cb.jpg', '325005410_e1ff5041b5.jpg']","[0.6124, 0.5665, 0.5515]"
4544,an older man with a red blue and orange flag in a crowd,470887791_86d5a08a38.jpg,-1,0.3761,0.7081,0.3319,"['2267819545_446c5a3e18.jpg', '3433470650_a8b1c27173.jpg', '2924884899_f512c84332.jpg']","[0.7081, 0.6306, 0.5909]"
4545,a white puppy is carrying a black bird in its mouth,472396131_6e97068d93.jpg,-1,0.3216,0.578,0.2564,"['3282634762_2650d0088a.jpg', '358875403_f357f03713.jpg', '3315110972_1090d11728.jpg']","[0.578, 0.5706, 0.555]"
4546,a white dog carries a gray bird in a field,472396131_6e97068d93.jpg,-1,0.3837,0.6658,0.2822,"['3315110972_1090d11728.jpg', '3405113041_4b72c24801.jpg', '3282634762_2650d0088a.jpg']","[0.6658, 0.6597, 0.6264]"
4547,the dog returns with the hunter s bird,472396131_6e97068d93.jpg,-1,0.3444,0.6191,0.2748,"['3301754574_465af5bf6d.jpg', '3282634762_2650d0088a.jpg', '333973142_abcd151002.jpg']","[0.6191, 0.5196, 0.5139]"
4548,a puppy catching a bird,472396131_6e97068d93.jpg,-1,0.2628,0.6165,0.3537,"['3405113041_4b72c24801.jpg', '358875403_f357f03713.jpg', '3282634762_2650d0088a.jpg']","[0.6165, 0.5828, 0.5695]"
4549,a small white dog holds a bird in its mouth as it runs in a field,472396131_6e97068d93.jpg,-1,0.3911,0.7253,0.3342,"['3315110972_1090d11728.jpg', '3282634762_2650d0088a.jpg', '2620113705_a8fa89b8f6.jpg']","[0.7253, 0.6963, 0.6584]"
4550,a black dog in front of a tree jumping towards a red frisbee,472860064_a96a228796.jpg,6,0.5612,0.6799,0.1186,"['3544673666_ffc7483c96.jpg', '2839807428_efe42423f2.jpg', '3257277774_aba333a94c.jpg']","[0.6799, 0.6399, 0.5911]"
4551,a dog jumps through the grass,472860064_a96a228796.jpg,-1,0.4456,0.714,0.2684,"['2673148534_8daf0de833.jpg', '1514957266_a19827c538.jpg', '2543247940_083f1b7969.jpg']","[0.714, 0.7057, 0.7054]"
4552,a grey dog jumps in the air to catch a frisbee in a grassy park,472860064_a96a228796.jpg,-1,0.3879,0.7714,0.3835,"['2839807428_efe42423f2.jpg', '436013859_793d870b6f.jpg', '3544673666_ffc7483c96.jpg']","[0.7714, 0.7304, 0.6535]"
4553,a shaggy dog jumps outside in the grass,472860064_a96a228796.jpg,-1,0.5664,0.7299,0.1635,"['2198964806_c57b0534d3.jpg', '697582336_601462e052.jpg', '1359101233_16c2c150e3.jpg']","[0.7299, 0.6843, 0.6653]"
4554,the black dog is jumping up in the air,472860064_a96a228796.jpg,5,0.5392,0.6889,0.1496,"['2378127945_8dc9da82d7.jpg', '689776124_07f560a920.jpg', '3544673666_ffc7483c96.jpg']","[0.6889, 0.5769, 0.562]"
4555,the teenagers are swimming in an indoor pool together,477254932_56b48d775d.jpg,2,0.6607,0.7203,0.0596,"['989754491_7e53fb4586.jpg', '477254932_56b48d775d.jpg', '701816897_221bbe761a.jpg']","[0.7203, 0.6607, 0.6547]"
4556,many people are in an indoor swimming pool and one girl is in the act of jumping in headfirst,477254932_56b48d775d.jpg,3,0.6693,0.7853,0.1161,"['701816897_221bbe761a.jpg', '3009018821_ba47396e24.jpg', '477254932_56b48d775d.jpg']","[0.7853, 0.6939, 0.6693]"
4557,a girl is diving into an indoor pool,477254932_56b48d775d.jpg,2,0.6923,0.7784,0.0861,"['2461616306_3ee7ac1b4b.jpg', '477254932_56b48d775d.jpg', '1178705300_c224d9a4f1.jpg']","[0.7784, 0.6923, 0.6599]"
4558,a girl flipping into a swimming pool while others swim,477254932_56b48d775d.jpg,7,0.5792,0.7389,0.1597,"['989754491_7e53fb4586.jpg', '3009018821_ba47396e24.jpg', '701816897_221bbe761a.jpg']","[0.7389, 0.6894, 0.6814]"
4559,a girl heads into the pool while others chat at the side,477254932_56b48d775d.jpg,6,0.5414,0.6019,0.0606,"['989754491_7e53fb4586.jpg', '654130822_4aeb1f1273.jpg', '2830869109_c4e403eae6.jpg']","[0.6019, 0.5791, 0.5703]"
4566,two dogs playing in the ocean,481827288_a688be7913.jpg,3,0.7223,0.8168,0.0945,"['3585488964_1467945775.jpg', '2289212650_69de7a20b2.jpg', '481827288_a688be7913.jpg']","[0.8168, 0.7389, 0.7223]"
4567,two identical brown dogs in the water with their noses in the air,481827288_a688be7913.jpg,2,0.7848,0.7978,0.0129,"['2244024374_54d7e88c2b.jpg', '481827288_a688be7913.jpg', '2632381125_de32bdfdf6.jpg']","[0.7978, 0.7848, 0.7008]"
4569,two brown dogs playing in water,481827288_a688be7913.jpg,2,0.8189,0.8198,0.0009,"['2244024374_54d7e88c2b.jpg', '481827288_a688be7913.jpg', '1130401779_8c30182e3e.jpg']","[0.8198, 0.8189, 0.7839]"
4571,a kayaker traverses some churning rapids,482088914_e6ea4501e9.jpg,3,0.7238,0.8594,0.1356,"['146577646_9e64b8c2dc.jpg', '3421131122_2e4bde661e.jpg', '482088914_e6ea4501e9.jpg']","[0.8594, 0.7543, 0.7238]"
4572,a man is kayaking in rough water,482088914_e6ea4501e9.jpg,2,0.7666,0.8579,0.0913,"['146577646_9e64b8c2dc.jpg', '482088914_e6ea4501e9.jpg', '3421131122_2e4bde661e.jpg']","[0.8579, 0.7666, 0.74]"
4573,a man kayaks in wavy water,482088914_e6ea4501e9.jpg,3,0.7386,0.8592,0.1205,"['3421131122_2e4bde661e.jpg', '146577646_9e64b8c2dc.jpg', '482088914_e6ea4501e9.jpg']","[0.8592, 0.8417, 0.7386]"
4574,a person in a blue kayak battles the waves,482088914_e6ea4501e9.jpg,3,0.7584,0.84,0.0817,"['146577646_9e64b8c2dc.jpg', '3421131122_2e4bde661e.jpg', '482088914_e6ea4501e9.jpg']","[0.84, 0.8109, 0.7584]"
4575,someone climbs a rocks,486917990_72bd4069af.jpg,3,0.7564,0.8228,0.0665,"['236095031_5cb17dc54a.jpg', '950273886_88c324e663.jpg', '486917990_72bd4069af.jpg']","[0.8228, 0.7845, 0.7564]"
4576,a rock climber ascends,486917990_72bd4069af.jpg,5,0.7432,0.8655,0.1224,"['236095031_5cb17dc54a.jpg', '466956675_a2fb6bf901.jpg', '415793623_6c1225ae27.jpg']","[0.8655, 0.8593, 0.806]"
4577,a girl is climbing a rock wall,486917990_72bd4069af.jpg,2,0.6502,0.7641,0.1139,"['236095031_5cb17dc54a.jpg', '486917990_72bd4069af.jpg', '758921886_55a351dd67.jpg']","[0.7641, 0.6502, 0.6265]"
4578,a person climbs a steep mountain,486917990_72bd4069af.jpg,-1,0.5537,0.7726,0.2189,"['1247181182_35cabd76f3.jpg', '236095031_5cb17dc54a.jpg', '466956675_a2fb6bf901.jpg']","[0.7726, 0.7221, 0.7097]"
4579,a person wearing a white hat climbs a rock,486917990_72bd4069af.jpg,3,0.6397,0.6794,0.0397,"['415793623_6c1225ae27.jpg', '236095031_5cb17dc54a.jpg', '486917990_72bd4069af.jpg']","[0.6794, 0.648, 0.6397]"
4583,the little girl in the sand is handing a ball to one of the two black dogs,489773343_a8aecf7db3.jpg,2,0.6573,0.6625,0.0052,"['2759211664_d21393b668.jpg', '489773343_a8aecf7db3.jpg', '3518755601_cebf11e515.jpg']","[0.6625, 0.6573, 0.5656]"
4585,two kids are posing on a black atv that is on top of sand,492341908_1ef53be265.jpg,3,0.5501,0.5823,0.0322,"['3711664623_ef87105ea7.jpg', '3518755601_cebf11e515.jpg', '492341908_1ef53be265.jpg']","[0.5823, 0.5656, 0.5501]"
4590,a little boy in a red jacket plays on a jungle gym,493109089_468e105233.jpg,-1,0.4172,0.7451,0.3279,"['2358554995_54ed3baa83.jpg', '964197865_0133acaeb4.jpg', '2362481035_a7600875d0.jpg']","[0.7451, 0.7013, 0.6256]"
4591,a little boy playing on a playground,493109089_468e105233.jpg,-1,0.4353,0.6705,0.2352,"['964197865_0133acaeb4.jpg', '2358554995_54ed3baa83.jpg', '2362481035_a7600875d0.jpg']","[0.6705, 0.6691, 0.6625]"
4592,a small black child plays on an outdoor jungle gym,493109089_468e105233.jpg,-1,0.3814,0.6612,0.2797,"['964197865_0133acaeb4.jpg', '2358554995_54ed3baa83.jpg', '1427391496_ea512cbe7f.jpg']","[0.6612, 0.6419, 0.5897]"
4593,a young boy in a black sweatshirt and red vest plays on a red jungle gym,493109089_468e105233.jpg,-1,0.4814,0.6392,0.1577,"['964197865_0133acaeb4.jpg', '2358554995_54ed3baa83.jpg', '2362481035_a7600875d0.jpg']","[0.6392, 0.5992, 0.5991]"
4594,boy playing on some metal bars,493109089_468e105233.jpg,-1,0.4546,0.6746,0.22,"['2341254813_c53a5ef27a.jpg', '2358554995_54ed3baa83.jpg', '2046222127_a6f300e202.jpg']","[0.6746, 0.6662, 0.6306]"
4595,girl in a thin rowboat leaving the dock of a lake,493542985_c85ad29ebe.jpg,3,0.5709,0.6183,0.0473,"['2456907314_49bc4591c4.jpg', '3701509233_a2275a4e57.jpg', '493542985_c85ad29ebe.jpg']","[0.6183, 0.579, 0.5709]"
4596,a woman sitting in a rowboat,493542985_c85ad29ebe.jpg,6,0.4792,0.5783,0.099,"['469617651_278e586e46.jpg', '2125216241_5b265a2fbc.jpg', '3701509233_a2275a4e57.jpg']","[0.5783, 0.5513, 0.5047]"
4597,a girl sits on a skinny canoe,493542985_c85ad29ebe.jpg,2,0.5674,0.575,0.0075,"['444057017_f1e0fcaef7.jpg', '493542985_c85ad29ebe.jpg', '3317960829_78bbfafbb6.jpg']","[0.575, 0.5674, 0.5502]"
4598,a girl is rowing in a lake,493542985_c85ad29ebe.jpg,6,0.5182,0.6157,0.0975,"['186890601_8a6b0f1769.jpg', '3701509233_a2275a4e57.jpg', '2456907314_49bc4591c4.jpg']","[0.6157, 0.5629, 0.559]"
4599,a woman sits in a rowing scull and looks behind her at a dock,493542985_c85ad29ebe.jpg,5,0.5164,0.5876,0.0712,"['469617651_278e586e46.jpg', '219730733_6a55382dd2.jpg', '2125216241_5b265a2fbc.jpg']","[0.5876, 0.555, 0.5347]"
4600,old lady crosses the street in the city,495055747_a75872762a.jpg,-1,0.5233,0.7487,0.2255,"['256444892_efcb3bd824.jpg', '1225443522_1633e7121f.jpg', '1643915227_9f48068772.jpg']","[0.7487, 0.7031, 0.6805]"
4601,an elderly woman crosses the road in a city,495055747_a75872762a.jpg,10,0.5616,0.7382,0.1765,"['256444892_efcb3bd824.jpg', '1225443522_1633e7121f.jpg', '3072782873_3278f3b3a7.jpg']","[0.7382, 0.6719, 0.6334]"
4602,an elderly woman in a red jacket is walking up a hilly city street,495055747_a75872762a.jpg,4,0.5934,0.729,0.1356,"['256444892_efcb3bd824.jpg', '551664516_78a5131dc4.jpg', '3242007318_01e82171aa.jpg']","[0.729, 0.719, 0.5948]"
4603,an elderly woman in blue and red crosses the street in a crosswalk,495055747_a75872762a.jpg,10,0.5836,0.7223,0.1387,"['256444892_efcb3bd824.jpg', '1952896009_cee8147c90.jpg', '551664516_78a5131dc4.jpg']","[0.7223, 0.6718, 0.6539]"
4604,an elderly woman walking uphill crossing the street,495055747_a75872762a.jpg,-1,0.529,0.7,0.171,"['551664516_78a5131dc4.jpg', '635444010_bd81c89ab7.jpg', '2798651021_2566f2a47e.jpg']","[0.7, 0.6853, 0.6783]"
4609,a black dog is being chase by two brown dogs on the beach,496555371_3e1ee0d97d.jpg,2,0.7908,0.8094,0.0186,"['3070031806_3d587c2a66.jpg', '496555371_3e1ee0d97d.jpg', '3585488964_1467945775.jpg']","[0.8094, 0.7908, 0.6711]"
4610,a black dog and a black dog are fighting over a soccer ball,496971341_22782195f0.jpg,-1,0.4909,0.601,0.11,"['382090166_be2c2c63e1.jpg', '412101267_7257e6d8c0.jpg', '3522749949_fb615cee47.jpg']","[0.601, 0.5978, 0.5871]"
4611,two dogs are gnawing at a blue and yellow ball,496971341_22782195f0.jpg,3,0.5999,0.6918,0.0919,"['3494345896_dd6b32cfa3.jpg', '539750844_02a07ec524.jpg', '496971341_22782195f0.jpg']","[0.6918, 0.6487, 0.5999]"
4612,two dogs play and fight over a blue ball,496971341_22782195f0.jpg,-1,0.4692,0.6998,0.2306,"['3494345896_dd6b32cfa3.jpg', '382090166_be2c2c63e1.jpg', '2902486045_6298eb22ef.jpg']","[0.6998, 0.6708, 0.5913]"
4614,two dogs playing with a blue and green ball,496971341_22782195f0.jpg,2,0.6697,0.6773,0.0076,"['3494345896_dd6b32cfa3.jpg', '496971341_22782195f0.jpg', '539750844_02a07ec524.jpg']","[0.6773, 0.6697, 0.6252]"
4615,closeup of an elderly woman walking across a street with her male companion,502884177_25939ac000.jpg,9,0.5659,0.7984,0.2324,"['256444892_efcb3bd824.jpg', '1225443522_1633e7121f.jpg', '3655964639_21e76383d0.jpg']","[0.7984, 0.696, 0.6641]"
4616,a woman in a red vest stands in a crowd,502884177_25939ac000.jpg,-1,0.3553,0.6678,0.3125,"['3372251830_baa3665928.jpg', '3688839836_ba5e4c24fc.jpg', '1303727066_23d0f6ed43.jpg']","[0.6678, 0.6409, 0.6144]"
4617,a woman in red stands with other people outside,502884177_25939ac000.jpg,-1,0.5014,0.6996,0.1981,"['3565598162_56044bc2f7.jpg', '3372251830_baa3665928.jpg', '3718007650_e5930b4509.jpg']","[0.6996, 0.6381, 0.5955]"
4618,an older woman in a red vest with a group of other people at the street,502884177_25939ac000.jpg,7,0.5377,0.6456,0.1079,"['2602258549_7401a3cdae.jpg', '3114944484_28b5bb9842.jpg', '1303727066_23d0f6ed43.jpg']","[0.6456, 0.6443, 0.6103]"
4619,an old lady walks down the street,502884177_25939ac000.jpg,7,0.6252,0.7817,0.1565,"['256444892_efcb3bd824.jpg', '551664516_78a5131dc4.jpg', '1952896009_cee8147c90.jpg']","[0.7817, 0.78, 0.6986]"
4620,a man gets ready to take a picture,503090187_8758ab5680.jpg,2,0.7446,0.7633,0.0188,"['3640241166_b1ab7a8e7a.jpg', '503090187_8758ab5680.jpg', '1417295167_5299df6db8.jpg']","[0.7633, 0.7446, 0.6692]"
4621,a man is looking at his camera,503090187_8758ab5680.jpg,3,0.732,0.7661,0.0342,"['3640241166_b1ab7a8e7a.jpg', '1417295167_5299df6db8.jpg', '503090187_8758ab5680.jpg']","[0.7661, 0.7618, 0.732]"
4622,a man looking at a picture in his camera,503090187_8758ab5680.jpg,3,0.723,0.7696,0.0466,"['1417295167_5299df6db8.jpg', '3640241166_b1ab7a8e7a.jpg', '503090187_8758ab5680.jpg']","[0.7696, 0.7471, 0.723]"
4623,a man with a digital camera looking at the screen,503090187_8758ab5680.jpg,5,0.6278,0.8037,0.1758,"['1298866571_b4c496b71c.jpg', '1417295167_5299df6db8.jpg', '3066338314_2c3fb731d1.jpg']","[0.8037, 0.7855, 0.6344]"
4624,a photographer prepares for a shot,503090187_8758ab5680.jpg,2,0.7881,0.8395,0.0513,"['3640241166_b1ab7a8e7a.jpg', '503090187_8758ab5680.jpg', '2490365757_b869282cb3.jpg']","[0.8395, 0.7881, 0.7377]"
4625,people standing in water spouts in the city on a sunny day,506882688_b37d549593.jpg,2,0.7105,0.7678,0.0573,"['3229821595_77ace81c6b.jpg', '506882688_b37d549593.jpg', '3707283973_5cdaa39340.jpg']","[0.7678, 0.7105, 0.6653]"
4627,people are playing in water fountains,506882688_b37d549593.jpg,5,0.6832,0.7517,0.0685,"['1095476286_87d4f8664e.jpg', '2852982055_8112d0964f.jpg', '571507143_be346225b7.jpg']","[0.7517, 0.7309, 0.7073]"
4628,kids are standing in the sprinklers getting soaked with water,506882688_b37d549593.jpg,-1,0.5278,0.7283,0.2005,"['2852982055_8112d0964f.jpg', '673806038_0a3682a83f.jpg', '3052196390_c59dd24ca8.jpg']","[0.7283, 0.6814, 0.6745]"
4630,a girl is by a tree hanging upsidedown from a swing,510510783_b2cf5d57bb.jpg,6,0.6292,0.7898,0.1606,"['2884252132_5d8e776893.jpg', '2888732432_7e907a3df1.jpg', '3682038869_585075b5ff.jpg']","[0.7898, 0.7269, 0.7158]"
4631,a little girl is hanging upside down from a swing attached to a tree,510510783_b2cf5d57bb.jpg,5,0.6952,0.8201,0.125,"['2884252132_5d8e776893.jpg', '3682038869_585075b5ff.jpg', '3656225270_cdf89e3240.jpg']","[0.8201, 0.7496, 0.7107]"
4632,a little girl with brown hair jeans and a white polka dot shirt hangs upside down on a swing in her backyard,510510783_b2cf5d57bb.jpg,5,0.6514,0.7948,0.1434,"['2884252132_5d8e776893.jpg', '3682038869_585075b5ff.jpg', '3656225270_cdf89e3240.jpg']","[0.7948, 0.6958, 0.6835]"
4633,a young child in a polka dot shirt hangs upside down on a tree swing,510510783_b2cf5d57bb.jpg,7,0.6385,0.7767,0.1382,"['2884252132_5d8e776893.jpg', '3682038869_585075b5ff.jpg', '3656225270_cdf89e3240.jpg']","[0.7767, 0.7139, 0.6683]"
